gtin1,gtin2,true_label
8710624308407,8710624349240,0
8710624308407,8710624349264,0
8710624308407,8710624349332,0
8710624308407,8718989009335,0
8710624308452,8710624308520,0
8710624308452,8710624345631,0
8710624308452,8710624345754,0
8710624308452,8710624349080,0
8710624308452,8710624349097,0
8710624308452,8710624349141,0
8710624308452,8710624349189,0
8710624308452,8710624349240,0
8710624308452,8710624349264,0
8710624308452,8718989009335,0
8710624308469,8710624349080,0
8710624308469,8710624349097,0
8710624308469,8710624349264,0
8710624308490,8710624345631,0
8710624308490,8710624349141,0
8710624308490,8710624349189,0
8710624308490,8710624349219,0
8710624308490,8710624349240,0
8710624308490,8718989009335,0
8710624308520,8710624345631,0
8710624308520,8710624345679,0
8710624308520,8710624349080,0
8710624308520,8710624349097,0
8710624308520,8710624349141,0
8710624308520,8710624349189,0
8710624308520,8710624349233,0
8710624308520,8710624349240,0
8710624308520,8710624349264,0
8710624308520,8710624349332,0
8710624308520,8718989009335,0
8710624345600,8710624345709,0
8710624345600,8710624345730,0
8710624345600,8710624349233,0
8710624345600,8718989009274,0
8710624345600,8718989009458,0
8710624345600,8718989009489,0
8710624345600,8718989009519,0
8710624345617,8710624345709,0
8710624345617,8710624345730,0
8710624345617,8710624349233,0
8710624345617,8718989009274,0
8710624345617,8718989009458,0
8710624345617,8718989009489,0
8710624345617,8718989009519,0
8710624345631,8710624345754,0
8710624345631,8710624349080,0
8710624345631,8710624349097,0
8710624345631,8710624349141,0
8710624345631,8710624349189,0
8710624345631,8710624349233,0
8710624345631,8710624349240,0
8710624345631,8710624349264,0
8710624345631,8710624349332,0
8710624345631,8718989009335,0
8710624345662,8710624345709,0
8710624345662,8718989000523,0
8710624345662,8718989009427,0
8710624345679,8710624345693,0
8710624345679,8710624345723,0
8710624345679,8710624345730,0
8710624345679,8710624345754,0
8710624345679,8710624345785,0
8710624345679,8710624349141,0
8710624345679,8710624349189,0
8710624345679,8710624349219,0
8710624345679,8710624349233,0
8710624345679,8710624349240,0
8710624345679,8718989009274,0
8710624345679,8718989009335,0
8710624345679,8718989009489,0
8710624345679,8718989009519,0
8710624345693,8710624349080,0
8710624345693,8710624349097,0
8710624345693,8710624349233,0
8710624345693,8710624349264,0
8710624345709,8718989000523,0
8710624345709,8718989009274,0
8710624345709,8718989009427,0
8710624345709,8718989009489,0
8710624345709,8718989009519,0
8710624345723,8710624349219,0
8710624345723,8710624349233,0
8710624345730,8710624349233,0
8710624345730,8718989009274,0
8710624345730,8718989009458,0
8710624345730,8718989009489,0
8710624345730,8718989009519,0
8710624345754,8710624349080,0
8710624345754,8710624349097,0
8710624345754,8710624349141,0
8710624345754,8710624349189,0
8710624345754,8710624349233,0
8710624345754,8710624349240,0
8710624345754,8710624349264,0
8710624345754,8710624349332,0
8710624345754,8718989009335,0
8710624345785,8710624349219,0
8710624345785,8710624349233,0
8710624349080,8710624349141,0
8710624349080,8710624349189,0
8710624349080,8710624349240,0
8710624349080,8710624349264,0
8710624349080,8718989009335,0
8710624349097,8710624349141,0
8710624349097,8710624349189,0
8710624349097,8710624349240,0
8710624349097,8710624349264,0
8710624349097,8718989009335,0
8710624349141,8710624349189,0
8710624349141,8710624349233,0
8710624349141,8710624349240,0
8710624349141,8710624349264,0
8710624349141,8710624349332,0
8710624349189,8710624349233,0
8710624349189,8710624349264,0
8710624349189,8710624349332,0
8710624349189,8718989009335,0
8710624349233,8710624349240,0
8710624349233,8718989009274,0
8710624349233,8718989009335,0
8710624349233,8718989009489,0
8710624349233,8718989009519,0
8710624349240,8710624349264,0
8710624349240,8710624349332,0
8710624349240,8718989009335,0
8710624349264,8718989009335,0
8710624349332,8718989009335,0
8710624396978,8710624397012,0
8710642007139,8710642035569,0
8710642007139,8710642035811,0
8710642007139,8710642035989,0
8710642007139,8710642037204,0
8710642007139,8710642045162,0
8710642007146,8710642036047,0
8710642035569,8710642035774,0
8710642035569,8710642035811,0
8710642035569,8710642035828,0
8710642035569,8710642036085,0
8710642035569,8710642037204,0
8710642035569,8710642045162,0
8710642035590,8710642037242,0
8710642035590,8710642045063,0
8710642035590,8710642148542,0
8710642035774,8710642036047,0
8710642035811,8710642035989,0
8710642035811,8710642045162,0
8710642035989,8710642037198,0
8710642035989,8710642037204,0
8710642035989,8710642045162,0
8710642036047,8710642036085,0
8710642037204,8710642045162,0
8710642037242,8710642045063,0
8710642037242,8710642148542,0
8710725018205,8718989829544,0
8710725018205,8718989853099,0
8710863805736,8712700100400,0
8710863805736,8712700101001,0
8710871200561,8710871200660,0
8711000003282,8711000258453,0
8711000003282,8711000258477,0
8711000003282,8711000488089,0
8711000003282,8711000870198,0
8711000003282,8711000870228,0
8711000258453,8711000261491,0
8711000258453,8711000261507,0
8711000258453,8711000261514,0
8711000258453,8711000384008,0
8711000258453,8711000675298,0
8711000258477,8711000261491,0
8711000258477,8711000261507,0
8711000258477,8711000261514,0
8711000258477,8711000384008,0
8711000258477,8711000675298,0
8711000261491,8711000870198,0
8711000261491,8711000870228,0
8711000261507,8711000488089,0
8711000261507,8711000870198,0
8711000261507,8711000870228,0
8711000261514,8711000870198,0
8711000261514,8711000870228,0
8711000300008,8711000465462,0
8711000384008,8711000488089,0
8711000384008,8711000870198,0
8711000384008,8711000870228,0
8711000488089,8711000675298,0
8711000675298,8711000870198,0
8711000675298,8711000870228,0
8711812417512,8712700100400,0
8711812417512,8712700101001,0
8711900015392,8711900015453,0
8711900015392,8711900016979,0
8711900015415,8711900015477,0
8711900015415,8711900017501,0
8711900015453,8711900017495,0
8711900015477,8711900017501,0
8711900016863,8711900016948,0
8711900016863,8711900016955,0
8711900016894,8711900016986,0
8711900016979,8711900017433,0
8712800100911,8712800102403,0
8712800100911,8713300449098,0
8712800100911,87162127,0
8712800100942,8712800102403,0
8712800100942,8713300449098,0
8712800100942,87162127,0
8712800102366,8712800111238,0
8712800102403,8713300449098,0
8712800102403,87162127,0
8712800111238,8713300049366,0
8713300041865,8713300042633,0
8713300041865,8720157467496,0
8713300042855,8713300044286,0
8713300042855,8713300069463,0
8713300042855,8720157400011,0
8713300042855,8720157462910,0
8713300042855,8720157464891,0
8713300042855,8720157464914,0
8713300044286,8713300069463,0
8713300044286,8720157400011,0
8713300044286,8720157462910,0
8713300048475,8713300049717,0
8713300048475,8720157461463,0
8713300048475,8720157464532,0
8713300048659,8713300049717,0
8713300048659,8720157461463,0
8713300048659,8720157462187,0
8713300048659,8720157464532,0
8713300049694,8713300049786,0
8713300049694,8720157464457,0
8713300049694,8720157464655,0
8713300049717,8713300049847,0
8713300049717,8713300079653,0
8713300049717,8720157461463,0
8713300049717,8720157462187,0
8713300049717,8720157463863,0
8713300049717,8720157464433,0
8713300049755,8713300049793,0
8713300049755,8720157463436,0
8713300049755,8720157464570,0
8713300049779,8713300049793,0
8713300049779,8720157463436,0
8713300049779,8720157464570,0
8713300049786,8720157464556,0
8713300049793,8720157463436,0
8713300049793,8720157463887,0
8713300049793,8720157464679,0
8713300049847,8720157461463,0
8713300049847,8720157462187,0
8713300049847,8720157464532,0
8713300051529,87184129,0
8713300051529,8720157401940,0
8713300051529,8720157467519,0
8713300051611,8713300051635,0
8713300051611,87184136,0
8713300051611,8718907997515,0
8713300051611,8720157400745,0
8713300051611,8720157401926,0
8713300051611,8720157463726,0
8713300051611,8720157464044,0
8713300051611,8720157467472,0
8713300051635,87184136,0
8713300051635,8720157400745,0
8713300051635,8720157402282,0
8713300051635,8720157464044,0
8713300051635,8720157467618,0
8713300051642,8720157400745,0
8713300051642,8720157467618,0
8713300069456,8720157464877,0
8713300069456,8720157464884,0
8713300069463,8720157400011,0
8713300069463,8720157462910,0
8713300069463,8720157464891,0
8713300069463,8720157464914,0
8713300079653,8720157461463,0
8713300079653,8720157462187,0
8713300079653,8720157464532,0
8713300449098,87162127,0
8713523017401,8713523999967,0
8713523017609,8713523999967,0
8714862616010,8714862708715,0
8714862616416,8714862709118,0
8715600227048,8715600228595,0
8715600227048,8715600236187,0
8715600227048,8715600240849,0
8715600227048,8715600243697,0
8715600227604,8715600247374,0
8715600227611,8715600247374,0
8715600228571,8715600229929,0
8715600228571,8715600247046,0
8715600228595,8715600236187,0
8715600228595,8715600240641,0
8715600228595,8715600240849,0
8715600228595,8715600243789,0
8715600228670,8715600229127,0
8715600228694,8715600246452,0
8715600229103,8715600240788,0
8715600231090,8715600249392,0
8715600231113,8715600243925,0
8715600231113,8715600243932,0
8715600234602,8715600245318,0
8715600234602,8715600245332,0
8715600234602,8715600245660,0
8715600234602,8715600246414,0
8715600234602,87156027,0
8715600236187,8715600240641,0
8715600236187,8715600243697,0
8715600236187,8715600243789,0
8715600240740,8715600246452,0
8715600240849,8715600243697,0
8715600240849,8715600243710,0
8715600241846,8715600243413,0
8715600241846,8715600243444,0
8715600241846,8715600247398,0
8715600242553,8715600247374,0
8715600242577,8715600242706,0
8715600242577,8715600243291,0
8715600243390,8715600247374,0
8715600243413,8715600243444,0
8715600243413,8715600247398,0
8715600243444,8715600247398,0
8715600243697,8715600243710,0
8715600244007,8715600244021,0
8715600244021,8715600249378,0
8715600245318,8715600245332,0
8715600245318,8715600245660,0
8715600245318,8715600246414,0
8715600245318,87156027,0
8715600245332,8715600245660,0
8715600245332,8715600246414,0
8715600245332,87156027,0
8715600245394,8715600248098,0
8715600245660,87156027,0
8715600246377,8715600248098,0
8715600246414,87156027,0
8715600246438,8715600248043,0
8715600246438,8715600248067,0
8715600248043,8715600248067,0
8716213000080,8716213000417,0
8716213000080,8716213001421,0
8716213000097,8716213000240,0
8716213000097,8716213000417,0
8716213000097,8716213001360,0
8716213000097,8716213001421,0
8716213000271,8716213000707,0
8716213000271,8716213001292,0
8716213000332,8716213001360,0
8716213000417,8716213001148,0
8716213000417,8716213001292,0
8716213000417,8716213001407,0
8716213000615,8716213000622,0
8716213000615,8716213000820,0
8716213000615,8716213001360,0
8716213000622,8716213000707,0
8716213000622,8716213001148,0
8716213000622,8716213001292,0
8716213000707,8716213000820,0
8716213000721,8716213000844,0
8716213000820,8716213001148,0
8716213000820,8716213001292,0
8716213000899,8716213001292,0
8716213001032,8716213001292,0
8716213001032,8716213001360,0
8716213001292,8716213001360,0
8716213001360,8716213001445,0
8716213001407,8716213001421,0
8717399840842,8717399841795,0
8717472751539,8719153039240,0
87184129,8720157401940,0
87184129,8720157467519,0
87184136,8720157400745,0
87184136,8720157401926,0
87184136,8720157402282,0
87184136,8720157463726,0
87184136,8720157467472,0
87184136,8720157467618,0
8718858610334,8718858611911,0
8718907997515,8720157402282,0
8718907997515,8720157467618,0
8718989000523,8718989009427,0
8718989009267,8718989009441,0
8718989009274,8718989009458,0
8718989009274,8718989009489,0
8718989009274,8718989009519,0
8718989829360,8718989829544,0
8718989829360,8718989829568,0
8718989829360,8718989853099,0
8718989829407,8718989829544,0
8718989829407,8718989853099,0
8718989829544,8718989852917,0
8718989852917,8718989853099,0
8719153022013,8719153039240,0
8719214811013,8719214811167,0
8719214811143,8719214811167,0
8720157400011,8720157462910,0
8720157400011,8720157464891,0
8720157400011,8720157464914,0
8720157400073,8720157468561,0
8720157400097,8720157466130,0
8720157400110,8720157400769,0
8720157400134,8720157402923,0
8720157400745,8720157401926,0
8720157400745,8720157402282,0
8720157400745,8720157463726,0
8720157400745,8720157464044,0
8720157400745,8720157467472,0
8720157400745,8720157467618,0
8720157401247,8720157402121,0
8720157401247,8720157468332,0
8720157401247,8720157468370,0
8720157401926,8720157402282,0
8720157401926,8720157464044,0
8720157401926,8720157467618,0
8720157401964,8720157402305,0
8720157402121,8720157468332,0
8720157402282,8720157463726,0
8720157402282,8720157464044,0
8720157402282,8720157467472,0
8720157402688,8720157465355,0
8720157461463,8720157464532,0
8720157462163,8720157468332,0
8720157462187,8720157464532,0
8720157462910,8720157464891,0
8720157462910,8720157464914,0
8720157463436,8720157463887,0
8720157463436,8720157464570,0
8720157463436,8720157464679,0
8720157463726,8720157464044,0
8720157463726,8720157467618,0
8720157463863,8720157464532,0
8720157463887,8720157464570,0
8720157464044,8720157467472,0
8720157464044,8720157467618,0
8720157464433,8720157464532,0
8720157464457,8720157464556,0
8720157464556,8720157464655,0
8720157464570,8720157464679,0
8720157464877,8720157464884,0
8720157467151,8720157468561,0
8720157467472,8720157467618,0
8720157468332,8720157468370,0
8722200950283,8722200954212,0
8722200950283,8722200954236,0
8722200950283,8722200954250,0
8722200950283,8722200954274,0
8722200950283,8722200954373,0
8722200950283,8722200961982,0
8722200950283,8722200962132,0
8722200950283,8722200963023,0
8722200950283,8722200963030,0
8722200950283,8722200963047,0
8722200950283,8722200963061,0
8722200950283,8722200963078,0
8722200950283,8722200963085,0
8722200950283,8722200963092,0
8722200950283,8722200964525,0
8722200950283,8722200964969,0
8722200950283,8722200964983,0
8722200950283,87222937,0
8722200950283,87351873,0
8722200951860,8722200964600,0
8722200954212,8722200961982,0
8722200954212,8722200964525,0
8722200954212,8722200964969,0
8722200954212,8722200964983,0
8722200954236,8722200961982,0
8722200954236,8722200962132,0
8722200954236,8722200964518,0
8722200954236,8722200964525,0
8722200954236,8722200964969,0
8722200954236,8722200964983,0
8722200954236,87222937,0
8722200954236,87351873,0
8722200954250,8722200961982,0
