gtin,canonical,mode_brand,mode_flavor,mode_type,salient_ngrams,dropped_redundant_ngrams,volume_set,pack_set,package_type_set,package_material_set,flavor_set,carbonation_set,sweetener_set,pulp_set,volume_confidence,pack_confidence,volume_consistency,pack_consistency,n_titles,description_evidence,breadcrumb_evidence
817992020578,revive citrus carbonated ginger sugar,Revive,citrus,,['sugar'],"['revive_kombucha_citrus_ginger', 'kombucha_citrus_ginger_flavour', 'citrus_ginger_flavour_ginger', 'ginger_flavour_ginger_citrus', 'flavour_ginger_citrus_naturally', 'carbonated', 'sparkling']",[],[],[],[],"['citrus', 'ginger']",['carbonated'],[],[],0.0,0.0,1.0,1.0,1,"['Kombucha, Sparkling, Citrus Ginger \n20 cal per can. USDA Organic. Certified Organic by CCOF. Vegan. Gluten free. Caffeine free. Naturally caffeine free. Non GMO. Contains the added Non-GMO Verified Pr']","['["""" Beverages"""","""" Tea"""","""" Iced Tea""""]']"
817992020592,revive cherry carbonated free_alcohol_caffeine_artificial sugar,Revive,cherry,,"['free_alcohol_caffeine_artificial', 'sugar']","['cherry_hibiscus', 'revive_kombucha_cherry_hibiscus', 'kombucha_cherry_hibiscus_sustainable', 'alcohol_caffeine_artificial_ingredients', 'carbonated', 'sparkling']",[],[],[],[],['cherry'],['carbonated'],[],[],0.0,0.0,1.0,1.0,1,"['Sparkling Probiotic, Cherry Hibiscus \n5 g sugar per can. USDA Organic. Certified Organic by CCOF. Gluten free. Vegan. Caffeine free. Naturally caffeine free. Non alcoholic. Non GMO. 5 billion live pro']","['["""" Beverages"""","""" Tea"""","""" Iced Tea""""]']"
817992020745,revive lime carbonated pineapple probiotic,Revive,lime,,['probiotic'],"['pineapple_lime', 'revive_pineapple_lime_sparkling', 'pineapple_lime_sparkling_probiotic', 'lime_sparkling_probiotic_fl.', 'sparkling_probiotic_fl._oz.', 'sparkling']",[355.0],[],[],[],"['lime', 'pineapple']",['carbonated'],[],[],0.9,0.0,1.0,1.0,1,[],"['["""" Beverages"""","""" Juice & Smoothies"""","""" Fruit Drink Mix""""]']"
818094004107,boom energy orange carbonated sugar caffeine_25_50_botanicals,Boom Energy,orange,energy,['caffeine_25_50_botanicals'],"['rockstar_boom_energy', 'rockstar_boom', 'boom_energy', 'whipped_orange', 'carbonated', 'sugar']",[473.0],[],[],[],['orange'],['carbonated'],['sugar'],[],0.9,0.0,1.0,1.0,2,"['Description\nContains 2% juice.\nTotal caffeine from all sources: 160mg per can.\nIn each serving: taurine 1000mg, caffeine 80mg, glucuronolactone 50mg, inositol 25mg.\nUSA rockstarenergy.com.\n2015 Rockst', 'Whipped and blended orange flavors with other natural flavors lightly carbonated.']","['["""" Grocery"""","""" Beverages"""","""" Sports & Energy Drinks"""","""" Energy Drinks""""]', '["""" Pantry"""","""" Beverages"""","""" Energy Drinks""""]']"
818290017949,chobani coffee still cold_brew_sweet_creamer sugar,Chobani Coffee,coffee,,"['cold_brew_sweet_creamer', 'sugar']","['coffee_cold_brew_sweet', 'cold_brew_sweet', 'brew_sweet_creamer', 'brew_sweet', 'still']",[946.0],[],[],[],['coffee'],['still'],[],[],0.9,0.0,1.0,1.0,6,"['Coffee drink with milk. Medium roast beans. No artificial flavors. Naturally caffeinated. No artificial sweeteners. No preservatives. No GMO ingredients. Single origin beans. 100% arabica coffee. Fuel', 'Instructions Refrigerate after opening. Do not freeze\n[ingredients_start]\n Coffee(water, coffee), milk, cane sugar, natural flavors. \n[ingredients_end]\n\nOnly natural ingredients \nNo artificial ingredi', 'Only natural ingredients. Single origin beans. Liberty and cold brew for all. Built by brew. Naturally caffeinated. Fuel for working and. Rise & brew. Go the extra mile. Cold, glug, grind & glow. Life', 'Why Buy?\nBuilt Brew by Brew\nLiberty and Cold Brew for All\nSized to Share\nInstruction\nShake well.\nUPC: 0818290017940', 'undefined \n[ingredients_start]\n Milk, Form: Liquid, \n[ingredients_end]\nState of Readiness: Ready to Drink, Package Quantity: 1, Caffeine claim 1: Caffeinated, Package type: Individual Item Multi- Serv']","['["""" Beverages"""","""" Coffee"""","""" Bottled Coffee"""","""" Bottled Cold Brew Coffee""""]', '["""" Coffee"""","""" Bottled Coffee""""]', '["""" Food"""","""" Coffee"""","""" Bottled Coffee"""","""" Iced Coffee & Cold Brew""""]', '["""" Pantry"""","""" Beverages"""","""" Coffee"""","""" Bottled Coffee""""]', '["""" Target"""","""" Grocery"""","""" Beverages"""","""" Coffee"""","""" Cold Brew Coffee""""]', '[""""grocery"""",""""beverages"""",""""coffee"""",""""cold-brew-concentrates""""]']"
818290017956,chobani coffee still vanilla sugar,Chobani Coffee,coffee,,['sugar'],"['vanilla_creamer', 'vanilla', 'coffee_cold_brew_vanilla', 'cold_brew_vanilla_creamer', 'flavour_vanilla_coffee', 'still']",[946.0],[],[],[],"['coffee', 'vanilla']",['still'],[],[],0.9,0.0,1.0,1.0,3,"['Made with only natural ingredients, including farm-fresh milk and 100% medium roast arabica coffee beans. Built Brew by Brew Sized to Share Liberty and Cold Brew for All', 'Vanilla flavored coffee drink with milk. No artificial flavors. No GMO ingredients. Medium roast beans. Only natural ingredients. From farm-fresh milk. Single origin beans. 100% arabica coffee. Libert', 'undefined \n[ingredients_start]\n Milk, Form: Liquid, \n[ingredients_end]\nState of Readiness: Ready to Drink, Package Quantity: 1, Caffeine claim 1: Caffeinated, Coffee roast 1: Medium Dark Roast, Packag']","['["""" Beverages"""","""" Coffee"""","""" Bottled Coffee"""","""" Bottled Cold Brew Coffee""""]', '["""" Grocery"""","""" Cereal & Breakfast"""","""" Coffee & Breakfast Drinks""""]', '["""" Target"""","""" Grocery"""","""" Beverages"""","""" Coffee"""","""" Cold Brew Coffee""""]']"
818290017963,chobani coffee still oat sugar,Chobani Coffee,coffee,,"['oat', 'sugar']","['coffee_cold_brew_oat', 'cold_brew_oat', 'flavour_oat_coffee', 'brew_oat', 'still']",[946.0],[],[],[],['coffee'],['still'],[],[],0.9,0.0,1.0,1.0,4,"['Chobani Coffee Drink, Non- Dairy, Medium Roast Beans', 'Coffee, with Oatmilk, Non- Dairy, Cold Brew \nCoffee beverage with oat drink. Medium roast beans. No artificial flavors. Naturally caffeinated. No lactose, no nuts, no gluten. No dairy. No GMO ingredie', 'Limited Batch No artificial flavors. Vegan friendly. No gluten. No dairy. Naturally caffeinated. No GMO ingredients. Only non-GMO ingredients. Medium roast beans. 100% Arabica coffee. Built brew by br', 'Why Buy?\nBuilt Brew by Brew\nLiberty and Cold Brew for All\nSized to Share\nInstruction\nShake well.\nUPC: 0818290017960']","['["""" Beverages"""","""" Coffee"""","""" Bottled Coffee"""","""" Bottled Cold Brew Coffee""""]', '["""" Beverages"""","""" Juice & Smoothies"""","""" Juice Packs""""]', '["""" Coffee"""","""" Bottled Coffee""""]', '["""" Pantry"""","""" Beverages"""","""" Coffee"""","""" Bottled Coffee""""]']"
818290017970,chobani coffee still cold_brew_pure_black,Chobani Coffee,coffee,,['cold_brew_pure_black'],"['cold_brew_pure', 'brew_pure_black', 'black_cold_brew', 'rtd_coffee_style_black', 'still']",[946.0],[],[],[],['coffee'],['still'],[],[],0.9,0.0,1.0,1.0,4,"['No artificial flavors. No sugar. No gluten. No dairy. Single origin beans. 100% Arabica coffee. Liberty and cold brew for all. Naturally caffeinated. Built brew by brew. Cold, glug, grind & glory brew', 'Single origin beans. 100% Arabica coffee. Liberty and cold brew for all. Naturally caffeinated. Built brew by brew. Cold, glug, grind & glory brew. Fuel for working hands. Fill your cup your favorite', 'Why Buy?\nBalanced, Full- Bodied, Bold, Smooth\nSized to Share\nInstruction\nShake well.\nUPC: 0818290017970', 'undefined \n[ingredients_start]\n Does Not Contain Any of the 8 Major Allergens, Form: Liquid, \n[ingredients_end]\nState of Readiness: Ready to Drink, Coffee Bean Type: Arabica Beans, Package Quantity: 1']","['["""" Beverages"""","""" Coffee"""","""" Bottled Coffee"""","""" Bottled Cold Brew Coffee""""]', '["""" Coffee"""","""" Bottled Coffee""""]', '["""" Pantry"""","""" Beverages"""","""" Coffee"""","""" Bottled Coffee""""]', '["""" Target"""","""" Grocery"""","""" Beverages"""","""" Coffee"""","""" Bottled Coffee Drinks""""]']"
818290018557,chobani coffee still cold_brew_dairy_pumpkin sugar,Chobani Coffee,coffee,,"['cold_brew_dairy_pumpkin', 'sugar']","['pumpkin_coffee', 'chobani_cold_brew_dairy', 'brew_dairy_pumpkin_coffee', 'dairy_pumpkin_coffee_fl.', 'still']",[946.0],[],[],[],['coffee'],['still'],[],[],0.9,0.0,1.0,1.0,1,"['Coffee Drink, Medium Roast Beans, Pumpkin Spice Creamer Flavored, Cold Brew \nNo artificial flavors. No preservatives. Only natural ingredients. Limited batch. Single origin beans. 100% arabica coffee.']","['["""" Beverages"""","""" Coffee"""","""" Cold Brew Coffee""""]']"
818411000706,sambazon berry energy carbonated still source_green_tea_yerba,Sambazon,berry,energy,['source_green_tea_yerba'],"['acai_berry_energy', 'amazon_energy_original', 'acai_berry_energy_drink', 'energy_original', 'sparkling', 'still']",[355.0],[12],['can'],[],['berry'],"['carbonated', 'still']",[],[],0.9,0.85,1.0,1.0,7,"['Acai is a delicious purple berry that grows on the banks of the Amazon. Long treasured by native tribes for its restorative powers, acai is widely considered to be one of the healthiest foods on the p', ""Amazon Energy gives you a boost the way nature intended. With real energy from real food, you can feel good about what you're putting in your body. This energy drink is made with all organic and GMO-f"", 'Dairy- Free\nKosher\nLow- Fat\nVegan\nVegetarian\nOrganic', 'Dairy- Free, Kosher, Vegan, Vegetarian, Organic', 'extra energy without the chemicals\nusda organic\nnon gmo\nvegan and gluten free\nkosher', 'undefined \n[ingredients_start]\n Does Not Contain Any of the 8 Major Allergens, Form: Liquid, \n[ingredients_end]\nState of Readiness: Ready to Drink, Package Quantity: 1, Caffeine claim 1: Caffeinated,']","['["""" Beverages"""","""" Functional & Energy Drinks"""","""" Energy Drinks""""]', '["""" Grocery & Gourmet Food"""","""" Beverages"""","""" Bottled Beverages, Water & Drink Mixes"""","""" Energy Drinks""""]', '["""" Natural & Organic"""","""" Beverages"""","""" Energy & Sports Drinks""""]', '["""" Natural & Organic"""","""" Beverages""""]', '["""" Target"""","""" Grocery"""","""" Beverages"""","""" Energy & Sports Drinks""""]', '[""""beverages"""",""""sports-energy-nutritional-drinks""""]']"
818411000713,sambazon berry energy carbonated still pomegranate sweetener_stevia_erythritol,Sambazon,berry,energy,['sweetener_stevia_erythritol'],"['flavour_berry_acai_pomegranate', 'acai_berry_pomegranate', 'berry_acai_pomegranate', 'acai_pomegranate', 'carbonated', 'sparkling', 'still']",[355.0],[],['can'],[],"['berry', 'pomegranate']","['carbonated', 'still']",[],[],0.9,0.0,1.0,1.0,6,"['## Sambazon Organic Amazon Energy Drink Low- Calorie Acai Berry Pomegranate Description \n* Low Calorie \n* Rich In Antioxidants \n* Powered By Clean Caffeine From Yerba Mate, Green Tea & Guarana \n* Real', '* * *\n## Important information \nLegal Disclaimer \nStatements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or h', ""Amazon Energy gives you a boost the way nature intended. With real energy from real food, you can feel good about what you're putting in your body. This energy drink is made with all organic and GMO-f"", 'Energy Drink, Low Calorie, Acai Berry Pomegranate \nAntioxidant-rich energy drink from vitamin C. Vegan & Gluten free. USDA Organic. Certified organic by QAI. Like 2 shots of espresso ( Per serving). L', 'Organic, NON GMO, Vegan, Energy Drink', 'undefined \n[ingredients_start]\n Does Not Contain Any of the 8 Major Allergens, Form: Liquid, \n[ingredients_end]\nState of Readiness: Ready to Drink, Package Quantity: 1, Caffeine claim 1: Caffeinated,']","['["""" Amazon Fresh""""]', '["""" Beverages"""","""" Energy Drinks & Shots"""","""" Energy Drinks & Shots""""]', '["""" Beverages"""","""" Functional & Energy Drinks"""","""" Energy Drinks""""]', '["""" Natural & Organic"""","""" Beverages""""]', '["""" Sports & Fitness"""","""" Energy & Endurance"""","""" Energy Drinks""""]', '["""" Target"""","""" Grocery"""","""" Beverages"""","""" Energy & Sports Drinks""""]']"
818411001253,sambazon berry energy carbonated passionfruit jungle_love material_type_metal_free,Sambazon,berry,energy,"['jungle_love', 'material_type_metal_free']","['jungle', 'type_metal_free', 'metal_free', 'sparkling']",[355.0],[],['can'],[],"['berry', 'passionfruit']",['carbonated'],[],[],0.9,0.0,1.0,1.0,3,"[""Need an energy boost? Sambazon's organic açaí berry and passion fruit energy drink is powered by yerba mate, green tea, and guarana. Plus, it delivers antioxidants and vitamin C with every sip., Organ"", 'USDA organic\nVegan and gluten free\nNon-GMO\nFair trade\nLactose free', 'undefined \n[ingredients_start]\n Does Not Contain Any of the 8 Major Allergens, Form: Liquid, \n[ingredients_end]\nState of Readiness: Ready to Drink, Package Quantity: 1, Caffeine claim 1: Caffeinated,']","['["""" Beverages"""","""" Functional & Energy Drinks"""","""" Energy Drinks""""]', '["""" Grocery & Gourmet Food"""","""" Energy Drinks"""","""" Amazon Fresh""""]', '["""" Target"""","""" Grocery"""","""" Beverages"""","""" Energy & Sports Drinks""""]']"
818411001581,sambazon orange energy carbonated still blood_acerola,Sambazon,orange,energy,['blood_acerola'],"['blood_orange_acerola_energy', 'erythritol_carbonization_still_sparkling', 'blood_orange_acerola', 'orange_acerola_energy', 'stevia_erythritol_carbonization_still', 'sparkling', 'still']",[355.0],[],['can'],[],['orange'],"['carbonated', 'still']",[],[],0.9,0.0,1.0,1.0,2,"[""Sambazon's Amazon Energy Blood Orange Acerola Energy Drink is powered by yerba mate, green tea, and guaraná fruit. Each sip is only 35 calories per serving and delivers vitamin C."", 'undefined \n[ingredients_start]\n Does Not Contain Any of the 8 Major Allergens, Form: Liquid, \n[ingredients_end]\nState of Readiness: Ready to Drink, Package Quantity: 1, Caffeine claim 1: Caffeinated,']","['["""" Food"""","""" Beverages"""","""" Functional & Energy Drinks""""]', '["""" Target"""","""" Grocery"""","""" Beverages"""","""" Energy & Sports Drinks""""]']"
818423028538,bareorganics berry powder_raw_material_type,BareOrganics,berry,,['powder_raw_material_type'],"['bare_organics_acai_berry', 'organics_acai_berry_powder', 'acai_berry_powder_raw', 'berry_powder_raw_material']",[],[],[],[],['berry'],[],[],[],0.0,0.0,1.0,1.0,1,['Acai Berry'],"['["""" Beverages"""","""" Drink Mixes & Beverage Enhancers"""","""" Powdered Drink Mixes""""]']"
818594019410,force factor lemon sugar lime 20_stick,Force Factor,lemon,,['20_stick'],"['lemon_lime_20_stick', 'mix_lemon_lime_20', 'lime_20_stick', 'lemon_lime_20', 'lime_20', 'sugar']",[400.0],[],[],[],"['lemon', 'lime']",[],['sugar'],[],0.9,0.0,1.0,1.0,2,"['## Force Factor Liquid Labs Rapid Hydration Electrolyte Drink Mix Lemon Lime Description \n* Hydrates Faster Than Water Alone \n* 3X Electrolytes vs. Leading Sports Drinks \n* With Coconut Water and Aqua', 'Hydration Optimization MatrixHYDRATE BETTER and FASTER: Liquid Labs Hydration Optimization Matrix is formulated to hydrate you better and faster than water alone, delivering all 5 essential electrolyt']","['["""" Active Lifestyle & Fitness"""","""" Hydration & Electrolytes""""]', '["""" Beauty"""",""""NEW & TRENDING"""","""" Vitamins & Supplements""""]']"
818594019427,force factor coconut fruit ginseng_sports_ingredients_electrolyte 20_naturally_derived_natural sugar,Force Factor,coconut,,"['ginseng_sports_ingredients_electrolyte', '20_naturally_derived_natural', 'sugar']","['mix_fruit_punch_20', 'ginseng_sports_ingredients_electrolytes', 'electrolyte_drink_mix_fruit', 'fruit_punch_20']","[8.0, 200.0, 300.0]",[20],[],[],"['coconut', 'fruit']",[],[],[],0.85,0.9,0.333,1.0,3,"['Description """"HYDRATE FASTER & BETTER: Liquid Labs\' exclusive Hydration Optimization Matrix blends five key electrolytes, coconut water, and Aquamin sea mineral complex with natural cane sugar to speed', 'Hydrates Faster Than Water Alone 3x Electrolytes vs. Leading Sports Drinks Rapid Hydration Electrolyte Drink Mix With Natural Green Tea and Panax Ginseng Accelerate Hydration + Increase Energy + Ampli', '[ingredients_start]\n Does Not Contain Any of the 9 Major Allergens Product Warning: Adult Use Only Product Form: Powder Net weight: .45 ounces Package Quantity: 20 \n[ingredients_end]\n\nHydrates Faster']","['["""" Beauty"""",""""NEW & TRENDING"""","""" Vitamins & Supplements""""]', '["""" Health & beauty"""","""" Diet & fitness""""]', '["""" Health"""","""" Vitamins & Supplements""""]']"
818594019434,force factor citrus coconut electrolyte_drink_mix_fresh sugar,Force Factor,citrus,,"['electrolyte_drink_mix_fresh', 'sugar']","['drink_mix_fresh_citrus', 'drink_mix_fresh', 'mix_fresh_citrus', 'mix_fresh']","[8.0, 200.0, 300.0]",[20],[],[],"['citrus', 'coconut']",[],[],[],0.85,0.9,0.333,1.0,4,"['## Force Factor Liquid Labs Immunity Rapid Hydration Electrolyte Drink Mix Fresh Citrus Description \n* Hydrates Faster Than Water Alone \n* 3X Electrolytes vs. Leading Sports Drinks \n* With Vitamin C &', ""Description HYDRATE FASTER & BETTER: Liquid Labs' exclusive Hydration Optimization Matrix blends five key electrolytes, coconut water, and Aquamin sea mineral complex with natural cane sugar to speed"", 'Hydration Optimization MatrixHYDRATE FASTER and BETTER: Liquid Labs exclusive Hydration Optimization Matrix blends five key electrolytes, coconut water, and Aquamin sea mineral complex with natural ca', '[ingredients_start]\n Does Not Contain Any of the 9 Major Allergens Product Warning: Adult Use Only Product Form: Powder Net weight: .45 ounces Package Quantity: 20 \n[ingredients_end]\n\nHydrates Faster']","['["""" Active Lifestyle & Fitness"""","""" Hydration & Electrolytes""""]', '["""" Beauty"""",""""NEW & TRENDING"""","""" Vitamins & Supplements""""]', '["""" Health & beauty"""","""" Diet & fitness""""]', '["""" Health"""","""" Vitamins & Supplements""""]']"
818594019724,force factor berry tropical liquid_labs_beauty_rapid sugar,Force Factor,berry,,"['liquid_labs_beauty_rapid', 'sugar']","['factor_liquid_labs_beauty', 'labs_beauty_rapid_hydration', 'beauty_rapid_hydration_electrolyte', 'drink_mix_tropical_berry']",[7.0],[],[],[],"['berry', 'tropical']",[],[],[],0.75,0.0,1.0,1.0,2,"['## Force Factor Liquid Labs Beauty Rapid Hydration Electrolyte Drink Mix Tropical Berry Description \n* Hydrates Faster Than Water Alone \n* 3X Electrolytes vs. Leading Sports Drinks \n* With Biotin, Hya', '[ingredients_start]\n Does Not Contain Any of the 9 Major Allergens Product Warning: Adult Use Only Product Form: Powder Net weight: .4 ounces Package Quantity: 20 \n[ingredients_end]\n\nHydrates Faster']","['["""" Health"""","""" Vitamins & Supplements""""]', '["""" Vitamins & Supplements"""","""" Nail, Skin & Hair"""","""" Nail, Skin & Hair Vitamins""""]']"
